Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lithuania,LTU,..,44.78465791,70.45121756,69.77467659,66.86647538,71.27819165,73.38937524,71.93209606,63.81452938,75.57061004,88.80651745,74.65306639
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Luxembourg,LUX,88.09828346,124.7674424,150.6462608,159.2965253,157.3387756,161.0464884,164.922567,175.9367194,169.1511397,179.9185195,177.2354629,181.6900754
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Macao SAR, China",MAC,77.41167435,58.5002483,32.99400706,39.9916043,35.54298115,34.39157626,33.19551901,31.99667072,60.03230092,76.75032066,87.48942036,49.32064573
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Madagascar,MDG,19.51072159,23.65745421,33.68752024,32.82973271,31.74212905,34.44077063,36.30548101,34.1769218,28.86863248,31.68275171,39.23090173,39.0609568
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malaysia,MYS,72.42213283,100.5970803,64.51873255,61.92138155,60.12356457,63.14343086,61.84765408,57.75079519,55.21024653,63.39486532,69.71363664,63.42500914
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mali,MLI,30.93056944,32.94398498,38.08322053,39.59593117,40.32038345,35.85435439,35.6224084,37.95341163,36.33394423,39.34279875,39.73260641,37.78693189
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malta,MLT,88.65011138,128.3766243,137.828916,144.8520026,145.209896,138.7726216,141.9931555,145.351858,159.199356,148.505357,152.682891,147.2899036
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Marshall Islands,MHL,..,101.259621,100.5298428,94.49376558,80.18288304,86.33701076,88.98635916,116.3920659,72.64915467,71.25125857,73.67035548,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritania,MRT,41.94458066,33.42325905,54.22117064,47.15164174,39.22812112,44.30930265,52.56047909,51.08917009,45.37006385,48.45085049,55.01245905,52.17279246
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritius,MUS,71.19657281,60.40508593,58.06504792,55.64812703,52.19203789,53.0950956,51.99091285,51.82481039,46.48074961,53.79829451,62.87846161,55.17647203
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mexico,MEX,19.81522536,25.67923572,32.63541684,36.25020199,38.87462616,39.43803742,41.16873121,38.89936398,37.62682989,42.61338233,45.68744533,37.91918235
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Micronesia, Fed. Sts.",FSM,..,72.61773605,74.03154434,78.23146963,74.61227692,72.58091922,67.03321429,69.05525381,68.22551075,67.50597436,63.79855814,67.53682609
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Moldova,MDA,..,76.56298632,62.70032841,57.15949367,56.13818478,56.09054368,56.75041748,56.44115216,51.35138586,57.82209883,69.49347199,59.59318174
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mongolia,MNG,40.34719329,67.88985829,57.07331318,45.46961324,50.18304317,56.7662226,68.19109096,65.17928144,55.1782979,60.54921448,71.26657879,69.22728566
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Montenegro,MNE,..,51.11021029,59.9839152,60.57090523,63.07227915,64.49977449,66.73429649,64.99793868,61.00933377,62.1956378,74.36574298,69.30186325
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Morocco,MAR,30.06736691,29.24347795,41.76058012,37.29282204,40.38806524,41.56689689,43.42645015,41.90505841,38.04969644,42.44838307,56.30624332,52.25610506
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mozambique,MOZ,..,36.63519561,83.56781795,66.18891012,75.01242081,64.70217738,79.07642168,68.44911504,67.11627258,71.72846594,83.01661005,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Namibia,NAM,50.19877317,44.39609373,64.0630518,61.86818338,58.95672054,47.5988628,45.83130157,46.50026963,43.24737345,51.58789222,58.763036,66.19823153
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nauru,NRU,..,..,98.14814815,128.4313725,97.76119403,82.06896552,85.79881657,95.42857143,91.39784946,80,113.2075472,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nepal,NPL,21.66144504,32.42658529,35.85859949,36.4511418,33.93590808,36.83022197,40.63174592,41.46959011,34.11357577,37.93463331,42.27101061,34.68245023
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Netherlands,NLD,49.61862403,59.48868049,69.47584728,75.15767933,69.32349997,72.6364432,74.13974653,72.73296394,68.19630146,72.85096148,82.95955658,73.85449566
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,New Caledonia,NCL,34.7123109,37.5858419,40.37161685,41.97762981,38.76412976,37.92038453,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,New Zealand,NZL,25.84628318,32.77146839,27.16863275,26.93571185,25.82244055,26.60289484,27.91526359,27.11413758,22.25359155,26.21234684,29.69209342,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nicaragua,NIC,46.34245483,41.19033157,61.69006138,58.11013296,54.93159979,55.04127643,51.70759244,49.23778096,47.01236019,60.07787545,65.49234814,59.06993496
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Niger,NER,20.54813859,20.373077,29.79573791,30.45906041,24.30477033,26.26457052,26.24311124,26.34318951,25.77514505,27.02217288,22.80873381,21.59478534
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,North Macedonia,MKD,34.11917293,47.21330727,64.87507368,64.96044397,65.52156625,68.99156455,72.84007033,76.16817505,70.46975855,81.27754663,94.86653029,86.30555632
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Northern Mariana Islands,MNP,..,..,67.30769231,69.78021978,81.13821138,62.11538462,57.95541891,62.23539373,62.47086247,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Norway,NOR,32.65911949,28.69974263,29.40970518,31.85666781,33.17867097,32.37651677,31.7821685,34.25489521,33.14364126,28.18641186,27.14511956,32.46929644
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Oman,OMN,27.5991008,32.55732813,40.83854243,46.7243584,41.54325475,43.2375665,38.65791269,36.98411667,44.81974942,41.38954422,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Pakistan,PAK,20.24585749,11.83034322,18.2748533,16.71361359,15.96486227,17.25042394,19.04425666,19.51471242,17.41772142,17.9788211,22.49690436,17.71504531
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Palau,PLW,..,..,86.44190682,75.80890726,76.40550312,79.67958114,75.01719626,77.17646514,83.01091406,75.85575956,78.33766812,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Panama,PAN,64.3002583,71.97836171,63.73318857,52.25154275,45.43540842,45.6242131,43.79120443,40.20532758,31.30076756,37.65659962,47.99067013,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Papua New Guinea,PNG,48.94675249,49.24347871,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Paraguay,PRY,39.08481029,35.31380373,33.61931306,32.18040683,30.61608233,32.91084986,35.21600009,35.13487079,29.48959049,34.25518051,39.36852044,40.44112421
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Peru,PER,13.77248544,18.76965844,24.24615072,23.8754434,22.78852746,22.79367839,23.4392855,22.90441794,21.23452405,26.12889638,28.34663911,23.82089314
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Philippines,PHL,23.52914314,41.8091493,30.1136679,31.93353487,35.10306242,38.61607889,41.94979293,40.45892225,32.96672099,37.7325749,44.04228206,40.74292866
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Poland,POL,..,33.68025727,46.07986113,45.36848245,47.27161863,49.2255373,50.70246686,49.49337817,47.33328713,54.38246921,61.10398146,51.72369908
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Portugal,PRT,35.8864151,39.24837739,40.06633987,39.87577894,39.06340599,41.71487412,42.9830419,43.05629556,39.19071423,44.22419294,52.00618088,46.60908348
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Puerto Rico,PRI,51.37119857,43.82821895,41.5638318,41.68569922,41.5158808,44.40792495,46.04722157,46.99257275,43.16184577,42.33086465,45.91994872,47.80161201
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Qatar,QAT,..,22.32930112,31.03625661,36.64612641,41.83375863,38.60516529,35.89658581,37.85751562,40.90021662,34.05314154,31.60704387,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Romania,ROU,26.18020748,26.93244107,41.90022252,42.17167904,43.47692724,44.82183773,44.92892301,44.30286636,41.1825488,46.26212419,49.95414407,43.90948605
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Russian Federation,RUS,17.94473766,24.03346573,20.69024421,20.65595987,20.66363686,20.78564336,20.78764357,20.79532298,20.44472269,20.42522661,15.23298566,18.74552218
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Rwanda,RWA,14.06954972,22.10766815,30.0340662,31.97019271,34.06310196,33.14688636,34.67611568,36.15021754,35.86200918,35.11906987,38.667021,40.56333788
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Samoa,WSM,..,..,52.90851537,47.49340828,46.43379715,44.34880529,46.96929023,48.29774944,48.28764013,49.20319561,52.71679771,62.17466986
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,San Marino,SMR,..,..,..,146.9113325,147.0779198,145.0716424,142.8904588,143.2675389,140.4244732,158.1558925,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Saudi Arabia,SAU,31.37324783,24.76117977,33.31345929,36.93995697,29.74626627,28.24856502,24.75707069,26.10899003,24.8115047,24.36816007,23.29239095,27.37780746
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Senegal,SEN,27.73316231,30.91594013,36.66423223,35.43314317,32.54731111,35.7751967,38.840748,39.25311641,39.34631876,44.73639187,53.17552011,43.87640304
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Serbia,SRB,..,13.70914006,50.15388957,52.21852485,53.34293142,57.05619047,59.06030441,60.94367435,56.4999784,62.88343587,74.81037612,64.38742898
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Seychelles,SYC,47.48254075,76.97997825,114.1737203,97.39038421,95.51593099,103.5326641,98.6631328,91.05157826,86.93664205,103.5069435,97.78561358,97.1188057
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sierra Leone,SLE,34.00077247,39.39511934,52.42551545,47.06847669,51.85031662,48.29397112,39.22853373,37.94371329,36.46686775,41.46268605,56.21620682,67.28020895
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Singapore,SGP,167.1396734,176.0136302,168.5137834,151.0867904,138.5073812,145.1902735,148.4928557,146.7703413,150.1354407,146.7744416,147.224337,136.9401885
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Slovak Republic,SVK,33.35404748,55.58294671,86.63341677,88.58755769,90.56739997,92.98478608,93.96817856,91.58476185,83.4282377,92.14056401,104.6507162,90.09674847
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Slovenia,SVN,65.25957941,53.81259401,69.39800807,69.14717844,69.0596077,74.14893315,76.34972704,75.02377357,68.82555996,77.72274226,91.88076175,77.32780207
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Solomon Islands,SLB,96.06554707,31.45256953,51.11722486,47.827893,45.82102076,43.51839073,46.36844113,46.5014357,32.28184196,39.46451645,51.74918784,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Somalia,SOM,33.56068924,..,59.71904339,57.08353679,56.74853358,56.03242252,61.87326214,57.56636667,63.21068299,66.51277446,78.52553046,76.68503986
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Africa,ZAF,16.67325919,21.81641842,30.49895475,29.01303773,27.70516933,26.19585605,26.98850798,26.695867,23.15949204,24.9733049,31.52228963,32.69933806
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Sudan,SSD,..,..,26.24290051,28.8999999,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Spain,ESP,19.88593508,31.51897581,30.37028572,30.57234448,29.87742503,31.52649653,32.42987759,31.9669887,29.34022037,33.21486718,39.66244224,34.83246676
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sri Lanka,LKA,38.06311066,49.62074082,..,27.02458699,26.64750098,26.91620976,28.36314814,27.60199296,21.63147805,24.30855424,25.12241674,21.88569865
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sudan,SDN,7.068048129,13.4196774,13.23619788,11.95536193,10.27717888,11.71924557,14.21771674,17.66663704,4.829832382,1.87767821,1.127672605,1.044368004
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sweden,SWE,27.90104345,38.21907347,39.66737045,39.95704699,39.62916682,41.2000275,43.44813688,43.62461802,39.36370034,41.74954498,50.12744595,49.58464834
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Switzerland,CHE,41.1506204,46.49913334,54.87615325,53.30952646,56.74819859,57.27331731,56.95031822,57.1622185,57.69042084,58.96860665,63.23393339,62.89004979
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Syrian Arab Republic,SYR,27.9508661,29.16883608,47.24864295,36.79510316,45.43183763,41.71117659,35.7420714,28.98940466,33.62121919,73.05622647,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tajikistan,TJK,..,88.5990933,45.43706842,40.13511764,42.52431544,38.85756499,41.47063294,41.06507664,38.42478945,47.64400755,49.08238754,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tanzania,TZA,25.79232448,13.17630996,27.28681307,23.65276932,19.07049534,17.44910042,17.90346651,16.9818431,14.45914135,15.79516168,19.58974119,19.96780807
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Thailand,THA,41.65043612,56.45770461,62.51136028,57.20297188,53.50434332,54.21859497,56.00376783,50.17062409,46.30631664,58.59226588,67.49347955,63.70691537
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Timor-Leste,TLS,..,165.0303891,78.16397833,56.85063319,56.73437618,55.75678366,61.48583297,49.534364,48.08409636,36.32524176,41.96072209,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Togo,TGO,33.52332209,28.65134371,41.58618192,42.22401337,39.5323822,32.72938068,33.13185124,32.32994069,32.28500998,33.95546505,39.88861393,37.5221328
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tonga,TON,65.09554486,38.54938961,57.95062773,64.49108682,63.27111199,65.81045431,66.18274477,65.19361427,64.94385474,60.84480504,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tunisia,TUN,50.60421424,42.90907608,53.15963874,48.8486919,48.79736879,54.0884116,58.38597274,56.38242159,46.34148995,52.20799692,65.28760827,58.0571521
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Turkiye,TUR,17.57789265,22.47323813,28.56075947,26.55726626,25.2446771,29.72274641,31.38151861,30.11907561,32.22296523,35.33874657,42.58592745,34.69412488
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Turkmenistan,TKM,..,48.34386368,44.31330818,45.62446628,39.89557085,31.10695936,21.00028736,19.55215867,18.11764559,12.49757179,13.02091966,12.94764581
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Uganda,UGA,19.3688229,22.09762405,21.06619017,24.81197302,18.78219761,20.17592351,21.55135254,22.25199595,21.58589385,25.93262257,22.48330649,23.84047731
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ukraine,UKR,28.74251497,55.43865825,52.09882067,55.20893679,56.22258546,55.91006656,53.96457941,49.27954304,40.33480609,42.00962089,51.95139865,49.51209309
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,United Arab Emirates,ARE,..,..,67.10571312,71.91304863,73.23996667,74.46103278,65.92579627,70.71939617,70.64530074,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,United Kingdom,GBR,24.91137633,26.86190895,30.51858939,29.35759902,30.79805889,32.231299,32.96253689,33.03035336,29.08256855,29.75133522,36.09720106,33.41473199
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,United States,USA,10.56033529,14.41021283,16.39835512,15.2770653,14.56443856,14.9478572,15.15824837,14.48304815,13.02119547,14.44550531,15.40610768,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Uruguay,URY,18.09634874,20.01563921,25.54496245,22.85038956,21.53885286,20.44679477,21.36980511,21.68617772,21.13111677,24.84165276,26.88145284,24.23568803
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Uzbekistan,UZB,..,19.39132572,20.31463112,16.98421731,16.85923133,27.03659386,44.36450798,44.22032423,37.66087431,40.17156801,43.9005848,45.47862237
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Vanuatu,VUT,68.41519551,47.97681686,53.9629185,67.01357068,60.67739384,57.86445215,56.74393681,49.03769195,47.26815275,52.45474559,55.45934852,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Venezuela, RB",VEN,19.53190091,18.11300189,31.39698618,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Viet Nam,VNM,45.2770843,57.49559741,65.81194553,71.99137627,71.30222164,79.21756138,80.24048073,79.54662743,78.86426475,92.82562568,89.9779027,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Virgin Islands (U.S.),VIR,..,..,85.91865358,43.13404313,66.27172196,94.35951502,106.117767,100.4367872,76.03246598,91.47164716,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,West Bank and Gaza,PSE,..,67.12258902,51.91676734,54.71858807,51.09571968,52.72445437,55.439711,53.47243704,51.93056781,55.74244851,63.95867575,66.8946845
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Yemen, Rep.",YEM,16.45933751,34.0299337,28.35308418,22.58596008,27.83707604,35.26421486,50.1466817,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Zambia,ZMB,..,36.46360816,37.37137316,42.72689101,38.63388551,36.59283689,36.93096498,34.15501233,32.48666294,33.99242118,29.10331771,39.10909
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Zimbabwe,ZWE,22.7924064,35.90765657,33.7414695,37.58863532,31.27549309,30.37080746,28.38629726,28.24180457,25.02030245,28.07188765,37.00139511,..
